Timestamp,Source_IP,Source_Port,Destination_IP,Destination_Port,Protocol,Packet_Length,Flags,IP_Header_Len,TCP_Header_Len,ARP_Opcode,Eth_Dst,ARP_Src_MAC,ARP_Src_IP
1765561095.247131,142.250.76.234,443,192.168.11.5,36103,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561095.24724,142.250.76.234,443,192.168.11.5,36103,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561095.40026,20.42.73.28,443,192.168.11.5,24468,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561095.40026,20.42.73.28,443,192.168.11.5,24468,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561096.22702,192.168.11.5,59398,140.82.114.21,443,6,55,A,20,20,0,d4:b7:09:88:82:38,,
1765561096.468927,140.82.114.21,443,192.168.11.5,59398,6,70,A,20,32,0,70:1a:b8:8f:40:0d,,
1765561096.614518,142.250.197.14,443,192.168.11.5,16726,6,339,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561096.614909,192.168.11.5,16726,142.250.197.14,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561096.615003,192.168.11.5,16726,142.250.197.14,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561096.638952,142.250.197.14,443,192.168.11.5,16726,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561096.638952,142.250.197.14,443,192.168.11.5,16726,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561097.799042,0.0.0.0,0,0.0.0.0,0,2054,46,,0,0,1,70:1a:b8:8f:40:0d,d4:b7:09:88:82:38,192.168.11.1
1765561097.799066,0.0.0.0,0,0.0.0.0,0,2054,42,,0,0,2,d4:b7:09:88:82:38,70:1a:b8:8f:40:0d,192.168.11.5
1765561098.186901,192.168.11.5,56327,142.251.163.94,443,6,55,A,20,20,0,d4:b7:09:88:82:38,,
1765561098.402313,142.251.163.94,443,192.168.11.5,56327,6,70,A,20,32,0,70:1a:b8:8f:40:0d,,
1765561098.47692,192.168.11.5,44842,23.33.184.241,443,6,54,FA,20,20,0,d4:b7:09:88:82:38,,
1765561098.50235,23.33.184.241,443,192.168.11.5,44842,6,58,FA,20,20,0,70:1a:b8:8f:40:0d,,
1765561098.50235,23.33.184.241,443,192.168.11.5,44842,6,82,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561098.502469,192.168.11.5,44842,23.33.184.241,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561098.502617,192.168.11.5,44842,23.33.184.241,443,6,54,RA,20,20,0,d4:b7:09:88:82:38,,
1765561098.528304,23.33.184.241,443,192.168.11.5,44842,6,58,R,20,20,0,70:1a:b8:8f:40:0d,,
1765561098.713517,192.168.11.5,56964,57.144.242.141,443,6,86,PA,20,20,0,d4:b7:09:88:82:38,,
1765561098.815824,57.144.242.141,443,192.168.11.5,56964,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561099.029333,57.144.242.141,443,192.168.11.5,56964,6,86,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561099.070841,192.168.11.5,56964,57.144.242.141,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561104.531274,192.168.11.5,50860,142.251.16.138,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561104.531274,192.168.11.5,50860,142.251.16.138,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561104.531274,192.168.11.5,50860,142.251.16.138,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561104.531274,192.168.11.5,50860,142.251.16.138,443,6,622,PA,20,20,0,d4:b7:09:88:82:38,,
1765561104.531589,192.168.11.5,50860,142.251.16.138,443,6,93,PA,20,20,0,d4:b7:09:88:82:38,,
1765561104.531688,192.168.11.5,50860,142.251.16.138,443,6,117,PA,20,20,0,d4:b7:09:88:82:38,,
1765561104.715128,192.168.11.5,22969,157.240.199.1,443,6,55,A,20,20,0,d4:b7:09:88:82:38,,
1765561104.71521,192.168.11.5,51648,163.70.159.7,443,6,55,A,20,20,0,d4:b7:09:88:82:38,,
1765561104.717935,192.168.11.5,20806,163.70.159.7,443,6,55,A,20,20,0,d4:b7:09:88:82:38,,
1765561104.738277,157.240.199.1,443,192.168.11.5,22969,6,70,A,20,32,0,70:1a:b8:8f:40:0d,,
1765561104.741441,142.251.16.138,443,192.168.11.5,50860,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561104.741441,142.251.16.138,443,192.168.11.5,50860,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561104.742221,142.251.16.138,443,192.168.11.5,50860,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561104.742221,142.251.16.138,443,192.168.11.5,50860,6,97,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561104.742221,163.70.159.7,443,192.168.11.5,51648,6,70,A,20,32,0,70:1a:b8:8f:40:0d,,
1765561104.743282,163.70.159.7,443,192.168.11.5,20806,6,70,A,20,32,0,70:1a:b8:8f:40:0d,,
1765561104.779985,142.251.16.138,443,192.168.11.5,50860,6,1025,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561104.780066,192.168.11.5,50860,142.251.16.138,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561104.781603,142.251.16.138,443,192.168.11.5,50860,6,208,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561104.782174,142.251.16.138,443,192.168.11.5,50860,6,97,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561104.782192,192.168.11.5,50860,142.251.16.138,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561104.784006,192.168.11.5,50860,142.251.16.138,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561104.784187,192.168.11.5,50860,142.251.16.138,443,6,93,PA,20,20,0,d4:b7:09:88:82:38,,
1765561104.994211,142.251.16.138,443,192.168.11.5,50860,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561105.799137,192.168.11.5,24471,140.82.114.21,443,6,66,S,20,32,0,d4:b7:09:88:82:38,,
1765561106.042331,140.82.114.21,443,192.168.11.5,24471,6,70,SA,20,32,0,70:1a:b8:8f:40:0d,,
1765561106.042461,192.168.11.5,24471,140.82.114.21,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561106.047889,192.168.11.5,24471,140.82.114.21,443,6,571,PA,20,20,0,d4:b7:09:88:82:38,,
1765561106.292651,140.82.114.21,443,192.168.11.5,24471,6,1456,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561106.292651,140.82.114.21,443,192.168.11.5,24471,6,1456,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561106.292979,140.82.114.21,443,192.168.11.5,24471,6,1358,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561106.293026,192.168.11.5,24471,140.82.114.21,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561106.297142,140.82.114.21,443,192.168.11.5,24471,6,1456,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561106.297142,140.82.114.21,443,192.168.11.5,24471,6,242,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561106.298535,192.168.11.5,24471,140.82.114.21,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561106.298535,192.168.11.5,24471,140.82.114.21,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561106.298535,192.168.11.5,24471,140.82.114.21,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561106.298535,192.168.11.5,24471,140.82.114.21,443,6,789,PA,20,20,0,d4:b7:09:88:82:38,,
1765561106.541827,140.82.114.21,443,192.168.11.5,24471,6,137,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561106.541827,140.82.114.21,443,192.168.11.5,24471,6,137,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561106.541827,140.82.114.21,443,192.168.11.5,24471,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561106.582018,192.168.11.5,24471,140.82.114.21,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561106.58437,140.82.114.21,443,192.168.11.5,24471,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561106.929366,140.82.114.21,443,192.168.11.5,24471,6,58,FA,20,20,0,70:1a:b8:8f:40:0d,,
1765561106.929366,140.82.114.21,443,192.168.11.5,24471,6,647,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561106.929366,140.82.114.21,443,192.168.11.5,24471,6,82,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561106.929432,192.168.11.5,24471,140.82.114.21,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561106.929517,192.168.11.5,24471,140.82.114.21,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561106.930148,192.168.11.5,24471,140.82.114.21,443,6,78,PA,20,20,0,d4:b7:09:88:82:38,,
1765561106.930413,192.168.11.5,24471,140.82.114.21,443,6,54,FA,20,20,0,d4:b7:09:88:82:38,,
1765561107.172264,140.82.114.21,443,192.168.11.5,24471,6,58,R,20,20,0,70:1a:b8:8f:40:0d,,
1765561112.360177,142.250.197.138,443,192.168.11.5,24461,6,182,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561112.36347,192.168.11.5,24461,142.250.197.138,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561112.363675,192.168.11.5,24461,142.250.197.138,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561112.388002,142.250.197.138,443,192.168.11.5,24461,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561112.388002,142.250.197.138,443,192.168.11.5,24461,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561113.274523,192.168.11.5,59402,140.82.114.21,443,6,55,A,20,20,0,d4:b7:09:88:82:38,,
1765561113.51617,140.82.114.21,443,192.168.11.5,59402,6,70,A,20,32,0,70:1a:b8:8f:40:0d,,
1765561114.030841,192.168.11.5,56964,57.144.242.141,443,6,86,PA,20,20,0,d4:b7:09:88:82:38,,
1765561114.13224,57.144.242.141,443,192.168.11.5,56964,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561114.345595,57.144.242.141,443,192.168.11.5,56964,6,86,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561114.385784,192.168.11.5,56964,57.144.242.141,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561114.615994,192.168.11.5,46936,157.240.211.55,443,6,124,PA,20,20,0,d4:b7:09:88:82:38,,
1765561114.645163,157.240.211.55,443,192.168.11.5,46936,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561118.529275,192.168.11.5,33022,142.251.163.94,443,6,148,PA,20,20,0,d4:b7:09:88:82:38,,
1765561118.529598,192.168.11.5,33022,142.251.163.94,443,6,93,PA,20,20,0,d4:b7:09:88:82:38,,
1765561118.739817,142.251.163.94,443,192.168.11.5,33022,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561118.740096,142.251.163.94,443,192.168.11.5,33022,6,97,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561118.741961,142.251.163.94,443,192.168.11.5,33022,6,154,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561118.741961,142.251.163.94,443,192.168.11.5,33022,6,132,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561118.742024,192.168.11.5,33022,142.251.163.94,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561118.74235,142.251.163.94,443,192.168.11.5,33022,6,97,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561118.742379,192.168.11.5,33022,142.251.163.94,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561118.742467,192.168.11.5,33022,142.251.163.94,443,6,93,PA,20,20,0,d4:b7:09:88:82:38,,
1765561118.742804,192.168.11.5,33022,142.251.163.94,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561118.951583,142.251.163.94,443,192.168.11.5,33022,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.385874,142.251.16.138,443,192.168.11.5,50860,6,158,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.386022,142.251.16.138,443,192.168.11.5,50860,6,97,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.386077,192.168.11.5,50860,142.251.16.138,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561119.39048,192.168.11.5,50860,142.251.16.138,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561119.390623,192.168.11.5,50860,142.251.16.138,443,6,93,PA,20,20,0,d4:b7:09:88:82:38,,
1765561119.390673,192.168.11.5,50860,142.251.16.138,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561119.394675,192.168.11.5,50860,142.251.16.138,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561119.394675,192.168.11.5,50860,142.251.16.138,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561119.394675,192.168.11.5,50860,142.251.16.138,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561119.394675,192.168.11.5,50860,142.251.16.138,443,6,1075,PA,20,20,0,d4:b7:09:88:82:38,,
1765561119.528973,192.168.11.5,22969,157.240.199.1,443,6,83,PA,20,20,0,d4:b7:09:88:82:38,,
1765561119.529206,192.168.11.5,4224,157.240.199.1,443,6,83,PA,20,20,0,d4:b7:09:88:82:38,,
1765561119.529343,192.168.11.5,51648,163.70.159.7,443,6,86,PA,20,20,0,d4:b7:09:88:82:38,,
1765561119.529451,192.168.11.5,20806,163.70.159.7,443,6,86,PA,20,20,0,d4:b7:09:88:82:38,,
1765561119.53123,192.168.11.5,50860,142.251.16.138,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561119.53123,192.168.11.5,50860,142.251.16.138,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561119.53123,192.168.11.5,50860,142.251.16.138,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561119.53123,192.168.11.5,50860,142.251.16.138,443,6,1117,PA,20,20,0,d4:b7:09:88:82:38,,
1765561119.531428,192.168.11.5,50860,142.251.16.138,443,6,180,PA,20,20,0,d4:b7:09:88:82:38,,
1765561119.550491,157.240.199.1,443,192.168.11.5,22969,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.551127,157.240.199.1,443,192.168.11.5,4224,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.553456,163.70.159.7,443,192.168.11.5,51648,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.554276,163.70.159.7,443,192.168.11.5,20806,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.599762,142.251.16.138,443,192.168.11.5,50860,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.604734,142.251.16.138,443,192.168.11.5,50860,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.604955,142.251.16.138,443,192.168.11.5,50860,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.61001,142.251.16.138,443,192.168.11.5,50860,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.67724,157.240.199.1,443,192.168.11.5,4224,6,83,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.688815,142.251.16.138,443,192.168.11.5,50860,6,124,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.689137,142.251.16.138,443,192.168.11.5,50860,6,139,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.68922,192.168.11.5,50860,142.251.16.138,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561119.713592,157.240.199.1,443,192.168.11.5,22969,6,83,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.716947,163.70.159.7,443,192.168.11.5,20806,6,86,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.718121,192.168.11.5,4224,157.240.199.1,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561119.741425,142.251.16.138,443,192.168.11.5,50860,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.741425,142.251.16.138,443,192.168.11.5,50860,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.741425,142.251.16.138,443,192.168.11.5,50860,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.741425,142.251.16.138,443,192.168.11.5,50860,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.741548,142.251.16.138,443,192.168.11.5,50860,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.753714,192.168.11.5,22969,157.240.199.1,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561119.75664,192.168.11.5,20806,163.70.159.7,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561119.807617,163.70.159.7,443,192.168.11.5,51648,6,86,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.848484,192.168.11.5,51648,163.70.159.7,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561119.860211,142.251.16.138,443,192.168.11.5,50860,6,124,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.860446,142.251.16.138,443,192.168.11.5,50860,6,226,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.860481,192.168.11.5,50860,142.251.16.138,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561119.860801,142.251.16.138,443,192.168.11.5,50860,6,89,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.861276,142.251.16.138,443,192.168.11.5,50860,6,97,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561119.861366,192.168.11.5,50860,142.251.16.138,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561119.861412,192.168.11.5,50860,142.251.16.138,443,6,93,PA,20,20,0,d4:b7:09:88:82:38,,
1765561120.071626,142.251.16.138,443,192.168.11.5,50860,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561120.526155,192.168.11.5,34464,210.211.99.22,443,6,90,PA,20,20,0,d4:b7:09:88:82:38,,
1765561120.529617,210.211.99.22,443,192.168.11.5,34464,6,86,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561120.569626,192.168.11.5,34464,210.211.99.22,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561120.571584,172.253.115.95,443,192.168.11.5,61748,6,107,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561120.573223,192.168.11.5,61748,172.253.115.95,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561120.573326,192.168.11.5,61748,172.253.115.95,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561120.780955,172.253.115.95,443,192.168.11.5,61748,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561120.780955,172.253.115.95,443,192.168.11.5,61748,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561120.968088,192.168.11.5,49750,4.213.25.240,443,6,157,PA,20,20,0,d4:b7:09:88:82:38,,
1765561121.098434,4.213.25.240,443,192.168.11.5,49750,6,231,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561121.10437,142.250.197.14,443,192.168.11.5,16726,6,322,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561121.104699,192.168.11.5,16726,142.250.197.14,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561121.104781,192.168.11.5,16726,142.250.197.14,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561121.128993,142.250.197.14,443,192.168.11.5,16726,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561121.128993,142.250.197.14,443,192.168.11.5,16726,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561121.139402,192.168.11.5,49750,4.213.25.240,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561121.179692,142.250.76.234,443,192.168.11.5,36103,6,222,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561121.181437,192.168.11.5,36103,142.250.76.234,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561121.18166,192.168.11.5,36103,142.250.76.234,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561121.205007,142.250.76.234,443,192.168.11.5,36103,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561121.205216,142.250.76.234,443,192.168.11.5,36103,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561121.586976,192.168.11.5,56794,162.159.46.1,443,6,78,PA,20,20,0,d4:b7:09:88:82:38,,
1765561121.587164,192.168.11.5,56794,162.159.46.1,443,6,54,FA,20,20,0,d4:b7:09:88:82:38,,
1765561121.611734,162.159.46.1,443,192.168.11.5,56794,6,70,A,20,32,0,70:1a:b8:8f:40:0d,,
1765561121.611734,162.159.46.1,443,192.168.11.5,56794,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561121.615054,162.159.46.1,443,192.168.11.5,56794,6,58,FA,20,20,0,70:1a:b8:8f:40:0d,,
1765561121.615141,192.168.11.5,56794,162.159.46.1,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561122.536851,192.168.11.5,56327,142.251.163.94,443,6,154,PA,20,20,0,d4:b7:09:88:82:38,,
1765561122.536973,192.168.11.5,56327,142.251.163.94,443,6,93,PA,20,20,0,d4:b7:09:88:82:38,,
1765561122.751578,142.251.163.94,443,192.168.11.5,56327,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561122.751578,142.251.163.94,443,192.168.11.5,56327,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561122.751578,142.251.163.94,443,192.168.11.5,56327,6,97,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561122.754399,142.251.163.94,443,192.168.11.5,56327,6,130,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561122.754399,142.251.163.94,443,192.168.11.5,56327,6,132,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561122.754531,192.168.11.5,56327,142.251.163.94,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561122.754881,142.251.163.94,443,192.168.11.5,56327,6,89,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561122.754881,142.251.163.94,443,192.168.11.5,56327,6,97,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561122.754969,192.168.11.5,56327,142.251.163.94,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561122.755221,192.168.11.5,56327,142.251.163.94,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561122.755282,192.168.11.5,56327,142.251.163.94,443,6,93,PA,20,20,0,d4:b7:09:88:82:38,,
1765561126.099481,0.0.0.0,0,0.0.0.0,0,2054,46,,0,0,1,70:1a:b8:8f:40:0d,d4:b7:09:88:82:38,192.168.11.1
1765561126.099528,0.0.0.0,0,0.0.0.0,0,2054,42,,0,0,2,d4:b7:09:88:82:38,70:1a:b8:8f:40:0d,192.168.11.5
1765561126.75386,192.168.11.5,65154,91.108.56.111,443,6,255,PA,20,20,0,d4:b7:09:88:82:38,,
1765561126.804501,91.108.56.111,443,192.168.11.5,65154,6,147,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561126.844962,192.168.11.5,65154,91.108.56.111,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561128.510971,142.250.76.234,443,192.168.11.5,36103,6,143,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561128.510971,142.250.76.234,443,192.168.11.5,36103,6,111,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561128.511105,192.168.11.5,36103,142.250.76.234,443,6,54,A,20,20,0,d4:b7:09:88:82:38,,
1765561128.512622,192.168.11.5,36103,142.250.76.234,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561128.51272,192.168.11.5,36103,142.250.76.234,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561128.513926,192.168.11.5,36103,142.250.76.234,443,6,89,PA,20,20,0,d4:b7:09:88:82:38,,
1765561128.52212,192.168.11.5,24461,142.250.197.138,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561128.52212,192.168.11.5,24461,142.250.197.138,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561128.52212,192.168.11.5,24461,142.250.197.138,443,6,1396,PA,20,20,0,d4:b7:09:88:82:38,,
1765561128.522307,192.168.11.5,24461,142.250.197.138,443,6,93,PA,20,20,0,d4:b7:09:88:82:38,,
1765561128.52235,192.168.11.5,24461,142.250.197.138,443,6,197,PA,20,20,0,d4:b7:09:88:82:38,,
1765561128.522736,192.168.11.5,24461,142.250.197.138,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561128.522736,192.168.11.5,24461,142.250.197.138,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561128.522736,192.168.11.5,24461,142.250.197.138,443,6,1438,PA,20,20,0,d4:b7:09:88:82:38,,
1765561128.529652,192.168.11.5,56327,142.251.163.94,443,6,153,PA,20,20,0,d4:b7:09:88:82:38,,
1765561128.537172,142.250.76.234,443,192.168.11.5,36103,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561128.537172,142.250.76.234,443,192.168.11.5,36103,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561128.537172,142.250.76.234,443,192.168.11.5,36103,6,64,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561128.547791,142.250.197.138,443,192.168.11.5,24461,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561128.547791,142.250.197.138,443,192.168.11.5,24461,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561128.547791,142.250.197.138,443,192.168.11.5,24461,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561128.547791,142.250.197.138,443,192.168.11.5,24461,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561128.547791,142.250.197.138,443,192.168.11.5,24461,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561128.547791,142.250.197.138,443,192.168.11.5,24461,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561128.547791,142.250.197.138,443,192.168.11.5,24461,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561128.547791,142.250.197.138,443,192.168.11.5,24461,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561128.548654,142.250.197.138,443,192.168.11.5,24461,6,97,PA,20,20,0,70:1a:b8:8f:40:0d,,
1765561128.557192,192.168.11.5,41075,157.240.211.35,443,6,459,PA,20,20,0,d4:b7:09:88:82:38,,
1765561128.557381,192.168.11.5,41075,157.240.211.35,443,6,1186,PA,20,20,0,d4:b7:09:88:82:38,,
1765561128.57752,192.168.11.5,63866,20.42.72.131,443,6,172,PA,20,20,0,d4:b7:09:88:82:38,,
1765561128.577673,192.168.11.5,63866,20.42.72.131,443,6,93,PA,20,20,0,d4:b7:09:88:82:38,,
1765561128.577709,192.168.11.5,63866,20.42.72.131,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561128.577709,192.168.11.5,63866,20.42.72.131,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561128.577709,192.168.11.5,63866,20.42.72.131,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561128.577709,192.168.11.5,63866,20.42.72.131,443,6,1452,A,20,20,0,d4:b7:09:88:82:38,,
1765561128.577709,192.168.11.5,63866,20.42.72.131,443,6,445,PA,20,20,0,d4:b7:09:88:82:38,,
1765561128.577904,157.240.211.35,443,192.168.11.5,41075,6,58,A,20,20,0,70:1a:b8:8f:40:0d,,
1765561128.577904,157.240.211.35,443,192.168.11.5,41075,6,93,PA,20,20,0,70:1a:b8:8f:40:0d,,
